OrderDate,UserID,Product,Quantity,Price
2024-05-13T11:48:24.739Z,660,Headphones,5,62.42
2023-12-30T11:48:24.739Z,331,Laptop,5,1804.43
2024-03-11T11:48:24.739Z,465,Laptop,5,1485.12
2024-09-13T11:48:24.739Z,821,Tablet,2,1614.33
2023-12-09T11:48:24.739Z,521,Smartwatch,2,1920.01
2024-03-13T11:48:24.739Z,496,Smartphone,2,466.6
2023-12-10T11:48:24.739Z,951,Smartphone,5,334.99
2023-12-20T11:48:24.739Z,211,Headphones,3,1045.22
2024-07-06T11:48:24.739Z,941,Smartwatch,1,1421.02
2024-01-05T11:48:24.739Z,555,Tablet,4,1928.93
2023-12-14T11:48:24.739Z,475,Smartphone,1,319.82
2024-03-08T11:48:24.739Z,255,Smartwatch,5,1354.02
2023-10-23T11:48:24.739Z,805,Smartphone,5,1479.98
2024-10-08T11:48:24.739Z,569,Headphones,1,1224.51
2024-03-27T11:48:24.739Z,180,Laptop,4,1525.62
2024-02-27T11:48:24.739Z,585,Laptop,1,114.72
2024-07-04T11:48:24.739Z,134,Smartwatch,4,1198.04
2024-05-20T11:48:24.739Z,364,Smartphone,3,1040.54
2024-04-27T11:48:24.739Z,291,Headphones,1,489.7
2024-01-15T11:48:24.739Z,813,Headphones,4,970.24
2024-04-14T11:48:24.739Z,547,Laptop,4,1748.43
2024-06-15T11:48:24.739Z,219,Headphones,2,1516.9
2023-11-30T11:48:24.739Z,835,Smartphone,1,539.63
2024-03-01T11:48:24.739Z,691,Smartphone,5,809.44
2024-04-07T11:48:24.739Z,376,Smartwatch,4,191.87
2024-10-02T11:48:24.739Z,729,Laptop,1,452.86
2024-09-23T11:48:24.739Z,927,Smartphone,3,1656.53
2023-10-23T11:48:24.739Z,503,Headphones,2,1858.02
2023-12-13T11:48:24.739Z,942,Headphones,3,1671.26
2024-05-29T11:48:24.739Z,646,Smartphone,2,589.06
2024-03-04T11:48:24.739Z,869,Headphones,4,396.59
2024-03-07T11:48:24.739Z,751,Laptop,5,1140.11
2024-09-02T11:48:24.739Z,22,Tablet,4,596.35
2024-06-04T11:48:24.739Z,514,Smartwatch,2,1335.78
2024-03-28T11:48:24.739Z,311,Headphones,1,1444.99
2024-03-09T11:48:24.739Z,699,Headphones,4,563.12
2023-12-23T11:48:24.739Z,242,Smartwatch,1,1724.6
2023-12-10T11:48:24.739Z,863,Tablet,3,1155.53
2023-10-24T11:48:24.739Z,262,Smartphone,5,1936.97
2024-01-15T11:48:24.739Z,947,Tablet,5,1812.46
2024-05-16T11:48:24.739Z,131,Laptop,1,1857.34
2024-06-21T11:48:24.739Z,425,Laptop,3,334.77
2024-01-07T11:48:24.739Z,922,Laptop,2,700.89
2023-10-22T11:48:24.739Z,322,Tablet,5,1869.93
2024-06-12T11:48:24.739Z,324,Smartwatch,2,1285.29
2024-06-23T11:48:24.739Z,460,Smartwatch,5,1579.92
2023-11-26T11:48:24.739Z,930,Laptop,2,870.14
2024-03-26T11:48:24.739Z,713,Headphones,1,908.03
2024-02-12T11:48:24.739Z,393,Smartwatch,4,1170.18
2024-01-06T11:48:24.739Z,903,Laptop,3,463.4
2024-03-22T11:48:24.739Z,633,Tablet,5,135.62
2024-06-09T11:48:24.739Z,607,Tablet,4,259.26
2024-06-01T11:48:24.739Z,235,Laptop,3,1332.47
2024-04-14T11:48:24.739Z,708,Smartphone,4,1360.58
2024-03-17T11:48:24.739Z,465,Laptop,2,1106.55
2024-06-29T11:48:24.739Z,349,Smartwatch,2,535.88
2024-03-29T11:48:24.739Z,680,Smartphone,2,892.26
2024-09-30T11:48:24.739Z,496,Tablet,2,1931.9
2023-11-24T11:48:24.739Z,725,Smartwatch,3,737.77
2024-02-22T11:48:24.739Z,957,Smartphone,5,1366.64
2024-02-27T11:48:24.739Z,226,Smartphone,2,238.25
2024-06-18T11:48:24.739Z,556,Smartwatch,5,1350.4
2023-12-07T11:48:24.739Z,258,Tablet,4,1060.29
2024-07-27T11:48:24.739Z,166,Smartwatch,4,1944.69
2024-05-28T11:48:24.739Z,652,Headphones,1,929.59
2024-05-11T11:48:24.739Z,864,Smartwatch,3,1017.27
2024-04-07T11:48:24.739Z,286,Headphones,5,211.46
2024-04-16T11:48:24.739Z,61,Smartwatch,1,721.3
2024-03-06T11:48:24.739Z,852,Laptop,2,531.24
2023-11-10T11:48:24.739Z,531,Headphones,1,408.12
2024-05-17T11:48:24.739Z,836,Smartphone,5,1441.13
2024-07-25T11:48:24.739Z,503,Smartphone,1,1438.1
2024-04-14T11:48:24.739Z,359,Tablet,4,281.42
2023-12-06T11:48:24.739Z,900,Laptop,5,1481.55
2024-04-21T11:48:24.739Z,609,Smartphone,5,1762.44
2024-08-27T11:48:24.739Z,470,Headphones,4,1818.66
2023-12-10T11:48:24.739Z,806,Headphones,1,1816.33
2023-12-11T11:48:24.739Z,719,Laptop,2,1872.57
2024-03-12T11:48:24.739Z,208,Smartwatch,3,776.58
2023-11-04T11:48:24.739Z,695,Tablet,1,824.33
2024-09-16T11:48:24.739Z,488,Smartwatch,4,1341.57
2024-06-07T11:48:24.739Z,827,Headphones,5,898.26
2024-01-09T11:48:24.739Z,297,Smartphone,5,805.81
2023-11-22T11:48:24.739Z,358,Smartphone,5,1403.0
2024-06-20T11:48:24.739Z,654,Smartphone,4,1325.93
2023-12-28T11:48:24.739Z,287,Smartwatch,4,1849.73
2024-05-23T11:48:24.739Z,565,Laptop,3,1188.21
2024-03-05T11:48:24.739Z,458,Laptop,3,1006.83
2024-02-17T11:48:24.739Z,129,Laptop,3,1285.56
2024-04-27T11:48:24.739Z,689,Laptop,5,1549.23
2024-01-24T11:48:24.739Z,680,Laptop,3,545.3
2024-05-14T11:48:24.739Z,778,Tablet,4,924.39
2024-01-20T11:48:24.739Z,243,Headphones,1,1806.42
2023-11-21T11:48:24.739Z,525,Smartwatch,4,671.34
2024-03-01T11:48:24.739Z,142,Laptop,5,453.17
2024-03-12T11:48:24.739Z,149,Laptop,5,1230.92
2024-02-12T11:48:24.739Z,701,Tablet,1,1174.14
2023-11-13T11:48:24.739Z,976,Smartphone,4,1088.46
2024-03-23T11:48:24.739Z,327,Smartphone,4,964.52
2024-04-30T11:48:24.739Z,948,Headphones,4,1423.57
2024-09-28T11:48:24.739Z,725,Smartphone,4,1811.63
2023-12-15T11:48:24.739Z,471,Laptop,5,342.77
2023-12-21T11:48:24.739Z,122,Smartphone,2,95.1
2024-02-21T11:48:24.739Z,623,Smartphone,3,534.66
2024-04-09T11:48:24.739Z,241,Smartphone,4,1946.96
2024-07-11T11:48:24.739Z,214,Tablet,5,160.43
2023-11-21T11:48:24.739Z,253,Smartphone,4,1560.33
2024-02-15T11:48:24.739Z,843,Smartwatch,5,762.27
2024-09-09T11:48:24.739Z,696,Laptop,4,1363.36
2024-05-08T11:48:24.739Z,145,Smartwatch,2,672.85
2024-08-04T11:48:24.739Z,624,Headphones,3,1512.38
2023-12-15T11:48:24.739Z,540,Smartphone,3,693.26
2023-10-18T11:48:24.739Z,965,Tablet,4,1969.19
2024-03-07T11:48:24.739Z,319,Smartphone,2,130.97
2024-08-20T11:48:24.739Z,824,Smartphone,1,783.35
2024-01-01T11:48:24.739Z,5,Tablet,4,1040.49
2024-02-05T11:48:24.739Z,306,Smartwatch,3,1587.65
2024-02-23T11:48:24.739Z,14,Smartphone,2,1745.72
2024-06-29T11:48:24.739Z,209,Smartphone,1,320.01
2024-02-09T11:48:24.739Z,659,Tablet,5,739.29
2023-12-14T11:48:24.739Z,175,Tablet,4,1982.63
2024-05-24T11:48:24.739Z,475,Laptop,2,122.18
2024-03-03T11:48:24.739Z,198,Smartwatch,3,497.44
2023-11-05T11:48:24.739Z,993,Smartwatch,1,1762.58
2023-11-25T11:48:24.739Z,59,Laptop,3,1759.6
2024-03-26T11:48:24.739Z,510,Smartphone,3,1845.87
2024-04-01T11:48:24.739Z,566,Headphones,2,231.22
2024-06-16T11:48:24.739Z,989,Laptop,4,1974.99
2024-02-15T11:48:24.739Z,63,Smartphone,5,657.42
2024-04-05T11:48:24.739Z,688,Smartphone,2,1566.06
2024-02-04T11:48:24.739Z,908,Smartphone,4,1625.13
2023-10-19T11:48:24.739Z,320,Smartphone,2,1148.69
2024-07-17T11:48:24.739Z,136,Headphones,5,1761.15
2024-03-06T11:48:24.739Z,322,Headphones,4,1209.25
2024-05-27T11:48:24.739Z,517,Headphones,1,1250.09
2024-04-21T11:48:24.739Z,198,Smartwatch,5,220.62
2024-09-01T11:48:24.739Z,731,Laptop,2,134.99
2024-09-25T11:48:24.739Z,855,Headphones,1,801.89
2024-09-19T11:48:24.739Z,187,Laptop,4,1564.85
2024-04-25T11:48:24.739Z,739,Smartwatch,4,200.58
2024-05-21T11:48:24.739Z,353,Laptop,2,1937.11
2023-12-23T11:48:24.739Z,426,Laptop,2,672.3
2023-10-23T11:48:24.739Z,966,Smartwatch,4,1260.31
2024-07-04T11:48:24.739Z,180,Smartwatch,1,546.42
2023-11-24T11:48:24.739Z,872,Smartphone,2,1059.85
2024-03-19T11:48:24.739Z,887,Smartwatch,5,1436.34
2024-09-17T11:48:24.739Z,354,Laptop,5,1084.34
2023-12-30T11:48:24.739Z,185,Smartphone,1,1865.28
2024-04-12T11:48:24.739Z,573,Tablet,1,1427.65
2024-06-25T11:48:24.739Z,803,Tablet,1,663.68
2024-04-11T11:48:24.739Z,608,Smartwatch,3,753.03
2024-09-23T11:48:24.739Z,146,Laptop,4,103.66
2024-04-12T11:48:24.739Z,536,Headphones,4,626.71
2024-05-28T11:48:24.739Z,368,Smartphone,2,215.97
2023-12-23T11:48:24.739Z,320,Laptop,1,183.47
2024-09-11T11:48:24.739Z,844,Smartwatch,1,380.51
2024-10-07T11:48:24.739Z,573,Headphones,3,192.75
2024-02-17T11:48:24.739Z,411,Headphones,3,371.68
2024-07-12T11:48:24.739Z,843,Smartwatch,4,1730.75
2024-01-25T11:48:24.739Z,132,Laptop,3,1005.68
2023-11-30T11:48:24.739Z,395,Smartphone,4,1052.12
2024-05-14T11:48:24.739Z,326,Smartphone,5,123.67
2024-08-14T11:48:24.739Z,340,Smartphone,3,67.05
2024-01-25T11:48:24.739Z,915,Smartwatch,5,420.05
2024-07-08T11:48:24.739Z,7,Smartwatch,5,532.67
2024-07-17T11:48:24.739Z,101,Laptop,1,1526.18
2024-07-19T11:48:24.739Z,159,Smartwatch,5,1189.57
2024-10-04T11:48:24.739Z,242,Laptop,4,1674.01
2024-04-30T11:48:24.739Z,971,Smartwatch,1,1307.57
2024-04-03T11:48:24.739Z,523,Tablet,4,442.21
2023-11-18T11:48:24.739Z,624,Headphones,5,1833.3
2024-08-29T11:48:24.739Z,339,Laptop,1,919.27
2023-11-23T11:48:24.739Z,998,Smartphone,2,319.33
2024-04-25T11:48:24.739Z,25,Tablet,1,1955.82
2024-05-02T11:48:24.739Z,814,Laptop,1,640.33
2023-11-14T11:48:24.739Z,854,Smartphone,5,1055.63
2024-06-08T11:48:24.739Z,682,Smartwatch,5,1488.39
2024-04-21T11:48:24.739Z,475,Tablet,5,557.33
2023-12-22T11:48:24.739Z,694,Headphones,1,100.55
2023-10-23T11:48:24.739Z,683,Tablet,2,1440.63
2024-01-10T11:48:24.739Z,637,Tablet,2,1952.18
2024-03-27T11:48:24.739Z,491,Smartphone,3,422.96
2024-05-28T11:48:24.739Z,342,Smartwatch,5,137.99
2024-07-02T11:48:24.739Z,820,Laptop,4,1196.14
2024-01-18T11:48:24.739Z,780,Laptop,5,1129.32
2024-07-17T11:48:24.739Z,494,Smartphone,1,79.21
2024-08-02T11:48:24.739Z,148,Headphones,2,771.12
2023-11-09T11:48:24.739Z,787,Smartwatch,1,1657.42
2024-03-26T11:48:24.739Z,504,Headphones,2,1434.12
2024-03-15T11:48:24.739Z,424,Smartphone,1,579.84
2024-10-07T11:48:24.739Z,450,Smartphone,3,136.42
2024-09-04T11:48:24.739Z,180,Laptop,2,1580.37
2024-08-03T11:48:24.739Z,691,Smartphone,2,1154.79
2024-09-10T11:48:24.739Z,743,Smartphone,5,1198.95
2024-06-08T11:48:24.739Z,454,Smartwatch,3,191.72
2024-02-07T11:48:24.739Z,311,Smartphone,3,152.59
2024-07-12T11:48:24.739Z,225,Smartphone,1,1468.96
2024-01-25T11:48:24.739Z,699,Laptop,4,244.47
2024-06-21T11:48:24.739Z,243,Laptop,4,287.28
2024-05-28T11:48:24.739Z,57,Smartwatch,1,1846.34
2024-04-18T11:48:24.739Z,723,Laptop,5,1606.09
2024-01-24T11:48:24.739Z,812,Smartwatch,1,771.51
2024-07-04T11:48:24.739Z,262,Tablet,3,1398.43
2024-01-13T11:48:24.739Z,598,Smartphone,1,1408.15
2024-07-21T11:48:24.739Z,290,Smartwatch,3,923.61
2023-12-15T11:48:24.739Z,194,Headphones,4,1291.7
2023-10-31T11:48:24.739Z,366,Laptop,3,1135.55
2024-09-23T11:48:24.739Z,807,Headphones,1,287.48
2023-11-30T11:48:24.739Z,69,Laptop,1,1382.95
2024-01-13T11:48:24.739Z,305,Tablet,1,944.0
2024-08-22T11:48:24.739Z,125,Headphones,1,1273.91
2024-06-10T11:48:24.739Z,553,Smartphone,4,1099.81
2024-08-06T11:48:24.739Z,20,Laptop,1,543.57
2023-12-05T11:48:24.739Z,524,Headphones,1,1925.67
2024-06-12T11:48:24.739Z,100,Laptop,2,1040.71
2024-06-18T11:48:24.739Z,649,Smartwatch,4,1150.69
2024-10-11T11:48:24.739Z,900,Laptop,4,1819.38
2024-08-01T11:48:24.739Z,720,Smartwatch,5,366.97
2023-11-21T11:48:24.739Z,707,Tablet,3,1428.83
2024-05-16T11:48:24.739Z,334,Smartphone,5,80.59
2024-01-25T11:48:24.739Z,282,Headphones,3,1221.1
2023-12-14T11:48:24.739Z,771,Headphones,2,486.96
2024-03-10T11:48:24.739Z,607,Laptop,3,174.73
2024-03-08T11:48:24.739Z,392,Smartphone,5,1618.64
2024-01-28T11:48:24.739Z,297,Smartwatch,1,1195.14
2024-03-15T11:48:24.739Z,929,Smartphone,3,666.42
2024-09-03T11:48:24.739Z,791,Laptop,1,1328.77
2023-12-12T11:48:24.739Z,12,Laptop,4,1385.19
2024-05-19T11:48:24.739Z,481,Smartphone,2,1550.71
2023-12-25T11:48:24.739Z,939,Laptop,4,1088.99
2023-10-23T11:48:24.739Z,409,Headphones,4,300.52
2024-08-09T11:48:24.739Z,754,Smartwatch,3,1448.89
2024-10-04T11:48:24.739Z,895,Smartwatch,3,1417.02
2023-12-03T11:48:24.739Z,131,Laptop,4,1470.57
2024-03-24T11:48:24.739Z,937,Smartwatch,1,427.87
2024-06-13T11:48:24.739Z,614,Smartwatch,3,1631.7
2024-03-12T11:48:24.739Z,231,Laptop,2,364.11
2024-08-02T11:48:24.739Z,579,Laptop,1,131.15
2024-01-01T11:48:24.739Z,671,Smartwatch,5,401.16
2024-03-22T11:48:24.739Z,278,Headphones,1,1689.96
2024-08-21T11:48:24.739Z,839,Tablet,3,857.15
2024-01-27T11:48:24.739Z,268,Tablet,4,1802.42
2024-09-03T11:48:24.739Z,339,Tablet,5,235.25
2024-04-14T11:48:24.739Z,167,Headphones,5,1344.34
2024-04-01T11:48:24.739Z,146,Laptop,4,808.06
2024-05-16T11:48:24.739Z,203,Tablet,4,123.45
2024-05-15T11:48:24.739Z,541,Tablet,4,1999.13
2024-08-27T11:48:24.739Z,970,Tablet,1,435.7
2024-07-08T11:48:24.739Z,140,Tablet,4,1068.79
2024-01-12T11:48:24.739Z,926,Tablet,3,1307.57
2024-02-03T11:48:24.739Z,614,Smartphone,1,824.14
2023-11-07T11:48:24.739Z,84,Laptop,5,1963.11
2024-02-10T11:48:24.739Z,833,Laptop,5,634.33
2024-04-29T11:48:24.739Z,242,Tablet,3,471.85
2024-07-14T11:48:24.739Z,267,Headphones,3,641.86
2024-07-30T11:48:24.739Z,615,Smartphone,1,719.15
2024-02-03T11:48:24.739Z,672,Laptop,5,143.79
2023-12-17T11:48:24.739Z,483,Headphones,4,1906.2
2024-10-08T11:48:24.739Z,456,Smartphone,5,999.74
2024-07-12T11:48:24.739Z,905,Laptop,1,753.74
2024-04-27T11:48:24.739Z,973,Laptop,1,1244.7
2024-07-15T11:48:24.739Z,725,Smartwatch,1,1762.92
2024-07-25T11:48:24.739Z,553,Tablet,5,1850.01
2024-07-20T11:48:24.739Z,110,Tablet,3,1148.34
2024-07-04T11:48:24.739Z,919,Tablet,4,1717.74
2024-03-16T11:48:24.739Z,612,Smartphone,3,1456.72
2023-12-14T11:48:24.739Z,482,Laptop,1,1268.97
2024-09-27T11:48:24.739Z,889,Smartwatch,5,1690.48
2023-10-15T11:48:24.739Z,366,Laptop,4,616.49
2024-08-02T11:48:24.739Z,741,Headphones,5,1790.05
2024-08-19T11:48:24.739Z,967,Headphones,2,1920.85
2024-07-04T11:48:24.739Z,657,Laptop,1,1701.36
2024-10-11T11:48:24.739Z,346,Headphones,1,814.04
2024-01-05T11:48:24.739Z,654,Smartwatch,4,1156.01
2024-03-31T11:48:24.739Z,205,Headphones,1,357.17
2024-03-20T11:48:24.739Z,29,Smartwatch,3,1177.89
2024-07-10T11:48:24.739Z,710,Tablet,3,1560.31
2024-02-14T11:48:24.739Z,75,Smartwatch,5,1500.72
2024-02-05T11:48:24.739Z,440,Headphones,3,1426.46
2024-08-15T11:48:24.739Z,544,Smartwatch,1,1720.79
2023-11-14T11:48:24.739Z,242,Smartphone,5,1872.66
2024-04-26T11:48:24.739Z,20,Smartwatch,2,1480.52
2024-03-22T11:48:24.739Z,176,Laptop,1,635.11
2024-06-10T11:48:24.739Z,973,Headphones,5,576.33
2024-04-02T11:48:24.739Z,299,Headphones,4,335.5
2024-01-31T11:48:24.739Z,543,Smartphone,4,1257.09
2024-01-24T11:48:24.739Z,439,Laptop,1,991.59
2023-12-08T11:48:24.739Z,219,Smartwatch,1,1150.5
2024-10-05T11:48:24.739Z,818,Tablet,5,1784.18
2024-02-02T11:48:24.739Z,451,Tablet,2,185.89
2024-02-10T11:48:24.739Z,618,Smartphone,5,538.13
2024-05-16T11:48:24.739Z,341,Smartwatch,2,126.69
2024-05-03T11:48:24.739Z,724,Headphones,1,277.76
2024-05-30T11:48:24.739Z,239,Smartwatch,1,1090.99
2024-01-01T11:48:24.739Z,348,Tablet,4,188.94
2024-08-22T11:48:24.739Z,50,Smartphone,2,1388.26
2024-04-13T11:48:24.739Z,73,Smartwatch,5,224.18
2024-08-04T11:48:24.739Z,383,Smartphone,5,680.33
2024-05-19T11:48:24.739Z,401,Smartwatch,2,112.51
2024-05-10T11:48:24.739Z,183,Smartphone,2,763.21
2024-02-23T11:48:24.739Z,753,Laptop,3,1908.4
2024-10-13T11:48:24.739Z,525,Smartphone,5,973.66
2024-06-28T11:48:24.739Z,463,Smartphone,5,208.35
2024-03-22T11:48:24.739Z,515,Smartwatch,2,1697.59
2023-11-15T11:48:24.739Z,143,Laptop,2,1151.88
2024-03-21T11:48:24.739Z,676,Smartwatch,1,755.05
2023-12-22T11:48:24.739Z,679,Headphones,2,71.26
2024-07-13T11:48:24.739Z,583,Tablet,5,377.88
2024-02-03T11:48:24.739Z,401,Laptop,2,1699.05
2024-07-12T11:48:24.739Z,533,Tablet,5,1738.05
2024-01-26T11:48:24.739Z,315,Tablet,1,1249.83
2024-06-24T11:48:24.739Z,675,Smartwatch,5,1460.18
2023-12-16T11:48:24.739Z,185,Headphones,4,1539.01
2024-07-25T11:48:24.739Z,668,Smartphone,4,209.22
2024-03-19T11:48:24.739Z,68,Headphones,5,519.38
2024-08-08T11:48:24.739Z,323,Tablet,4,1177.93
2024-08-23T11:48:24.739Z,436,Smartwatch,1,1273.44
2023-11-10T11:48:24.739Z,657,Smartphone,3,165.13
2024-05-08T11:48:24.739Z,775,Laptop,4,862.38
2024-02-14T11:48:24.739Z,767,Headphones,2,450.34
2024-01-10T11:48:24.739Z,4,Headphones,5,1839.57
2024-01-27T11:48:24.739Z,149,Tablet,1,389.88
2023-12-31T11:48:24.739Z,621,Smartphone,3,149.23
2024-09-27T11:48:24.739Z,652,Laptop,4,1753.85
2023-11-09T11:48:24.739Z,938,Smartphone,5,609.3
2024-04-15T11:48:24.739Z,78,Laptop,2,574.52
2024-01-04T11:48:24.739Z,868,Smartwatch,5,1497.85
2024-03-22T11:48:24.739Z,929,Smartphone,2,693.39
2023-11-15T11:48:24.739Z,22,Laptop,5,982.7
2024-03-04T11:48:24.739Z,382,Smartwatch,1,167.25
2023-12-18T11:48:24.739Z,706,Smartwatch,3,1784.58
2024-01-28T11:48:24.739Z,48,Laptop,2,648.24
2024-09-15T11:48:24.739Z,692,Tablet,1,516.24
2024-04-21T11:48:24.739Z,825,Laptop,2,129.2
2024-03-22T11:48:24.739Z,963,Laptop,5,684.51
2024-06-27T11:48:24.739Z,794,Smartwatch,2,1429.08
2023-12-24T11:48:24.739Z,425,Smartwatch,3,1340.48
2024-06-25T11:48:24.739Z,537,Tablet,4,1977.79
2023-11-16T11:48:24.739Z,638,Headphones,3,1245.62
2024-10-11T11:48:24.739Z,186,Smartphone,4,1354.61
2024-03-26T11:48:24.739Z,244,Tablet,2,1146.44
2023-10-17T11:48:24.739Z,319,Tablet,1,566.93
2024-02-21T11:48:24.739Z,615,Laptop,2,389.89
2024-05-17T11:48:24.739Z,888,Laptop,2,942.51
2024-01-17T11:48:24.739Z,823,Tablet,5,902.03
2024-09-17T11:48:24.739Z,523,Tablet,1,789.62
2024-06-23T11:48:24.739Z,119,Smartphone,1,1187.51
2024-03-03T11:48:24.739Z,588,Smartwatch,3,1284.77
2024-01-14T11:48:24.739Z,285,Headphones,1,760.23
2023-12-26T11:48:24.739Z,923,Headphones,4,621.38
2024-06-05T11:48:24.739Z,378,Headphones,4,364.36
2024-10-09T11:48:24.739Z,378,Smartphone,5,1116.63
2023-10-15T11:48:24.739Z,61,Smartphone,4,1360.28
2024-02-02T11:48:24.739Z,163,Smartwatch,3,234.18
2023-12-10T11:48:24.739Z,819,Smartphone,2,1668.25
2024-03-15T11:48:24.739Z,558,Laptop,3,900.54
2024-01-11T11:48:24.739Z,494,Smartwatch,5,490.47
2024-03-29T11:48:24.739Z,703,Tablet,1,1337.5
2024-08-25T11:48:24.739Z,259,Laptop,2,428.63
2024-08-12T11:48:24.739Z,335,Tablet,4,545.68
2024-01-07T11:48:24.739Z,943,Smartphone,3,1062.54
2024-07-31T11:48:24.739Z,751,Smartwatch,4,630.63
2023-11-23T11:48:24.739Z,573,Headphones,2,1331.12
2024-05-01T11:48:24.739Z,990,Smartphone,2,782.2
2023-12-08T11:48:24.739Z,328,Headphones,2,206.76
2024-07-15T11:48:24.739Z,77,Smartwatch,4,430.41
2024-03-08T11:48:24.739Z,210,Laptop,5,1389.44
2024-10-13T11:48:24.739Z,857,Laptop,2,267.66
2024-02-27T11:48:24.739Z,429,Smartwatch,2,558.66
2024-05-30T11:48:24.739Z,321,Tablet,1,761.76
2024-02-07T11:48:24.739Z,619,Headphones,4,967.82
2024-10-08T11:48:24.739Z,519,Smartwatch,3,580.02
2024-09-19T11:48:24.739Z,479,Smartphone,3,1480.05
2023-11-19T11:48:24.739Z,326,Smartwatch,5,1325.26
2023-11-23T11:48:24.739Z,85,Smartwatch,3,1071.91
2024-08-08T11:48:24.739Z,550,Smartphone,5,807.26
2024-07-31T11:48:24.739Z,523,Tablet,5,176.56
2023-10-22T11:48:24.739Z,405,Headphones,5,1188.77
2023-12-21T11:48:24.739Z,628,Laptop,4,1674.17
2024-02-20T11:48:24.739Z,837,Smartphone,1,299.85
2024-04-28T11:48:24.739Z,213,Smartwatch,1,1210.16
2023-11-06T11:48:24.739Z,374,Tablet,4,1339.05
2024-09-10T11:48:24.739Z,60,Headphones,3,901.94
2024-05-14T11:48:24.739Z,16,Smartwatch,3,1265.12
2024-10-02T11:48:24.739Z,22,Smartwatch,5,1146.53
2024-09-17T11:48:24.739Z,176,Headphones,1,1979.93
2024-01-30T11:48:24.739Z,165,Smartwatch,5,1515.86
2024-09-25T11:48:24.739Z,636,Smartwatch,1,569.76
2024-07-03T11:48:24.739Z,80,Tablet,4,1181.24
2024-05-03T11:48:24.739Z,207,Smartwatch,1,1221.85
2024-02-08T11:48:24.739Z,43,Laptop,3,1604.69
2023-10-19T11:48:24.739Z,573,Headphones,4,365.99
2024-02-12T11:48:24.739Z,440,Smartwatch,4,901.15
2024-09-27T11:48:24.739Z,215,Tablet,5,1600.68
2024-06-26T11:48:24.739Z,444,Headphones,5,442.88
2024-02-17T11:48:24.739Z,693,Headphones,4,653.05
2024-08-19T11:48:24.739Z,181,Headphones,2,1520.63
2023-12-30T11:48:24.739Z,384,Laptop,1,699.85
2023-10-31T11:48:24.739Z,251,Headphones,1,415.43
2024-08-24T11:48:24.739Z,306,Headphones,4,409.95
2023-11-03T11:48:24.739Z,364,Smartphone,4,630.11
2024-09-22T11:48:24.739Z,897,Tablet,3,387.85
2024-03-08T11:48:24.739Z,621,Headphones,2,1720.39
2024-06-13T11:48:24.739Z,456,Laptop,1,453.5
2024-04-16T11:48:24.739Z,215,Laptop,4,1389.1
2023-12-07T11:48:24.739Z,860,Smartwatch,5,1268.76
2023-10-23T11:48:24.739Z,694,Smartphone,2,77.2
2023-12-26T11:48:24.739Z,322,Smartphone,1,575.67
2024-07-16T11:48:24.739Z,446,Smartphone,4,688.25
2024-02-05T11:48:24.739Z,458,Headphones,3,554.13
2023-10-30T11:48:24.739Z,814,Tablet,2,795.61
2024-01-20T11:48:24.739Z,656,Headphones,1,1237.21
2023-12-17T11:48:24.739Z,916,Laptop,1,135.88
2024-05-27T11:48:24.739Z,971,Smartwatch,1,842.29
2024-07-12T11:48:24.739Z,305,Smartphone,5,936.87
2023-11-13T11:48:24.739Z,266,Headphones,5,847.48
2023-12-13T11:48:24.739Z,377,Smartwatch,1,1589.85
2023-11-30T11:48:24.739Z,113,Tablet,4,901.63
2024-01-25T11:48:24.739Z,909,Smartphone,5,1178.1
2024-04-01T11:48:24.739Z,972,Smartwatch,2,1022.62
2023-10-29T11:48:24.739Z,395,Tablet,1,605.12
2024-09-04T11:48:24.739Z,653,Headphones,5,1317.48
2024-09-10T11:48:24.739Z,802,Smartphone,2,342.21
2024-04-16T11:48:24.739Z,372,Headphones,3,907.3
2024-01-06T11:48:24.739Z,288,Laptop,3,153.94
2024-02-11T11:48:24.739Z,860,Smartphone,1,763.88
2024-08-06T11:48:24.739Z,899,Smartwatch,1,862.31
2024-06-21T11:48:24.739Z,246,Smartphone,2,1871.52
2023-12-26T11:48:24.739Z,837,Laptop,2,216.28
2024-09-29T11:48:24.739Z,163,Tablet,3,1918.84
2023-12-12T11:48:24.739Z,520,Headphones,3,791.39
2024-04-17T11:48:24.739Z,918,Headphones,4,776.28
2024-05-12T11:48:24.739Z,29,Smartphone,4,891.75
2023-12-27T11:48:24.739Z,204,Smartphone,2,1983.83
2024-09-09T11:48:24.739Z,296,Tablet,4,1885.75
2024-07-24T11:48:24.739Z,216,Laptop,2,128.03
2024-07-21T11:48:24.739Z,814,Smartphone,5,613.26
2024-02-02T11:48:24.739Z,297,Tablet,4,787.36
2024-05-19T11:48:24.739Z,385,Smartphone,3,527.87
2024-02-04T11:48:24.739Z,359,Tablet,1,424.17
2024-10-11T11:48:24.739Z,270,Smartphone,2,355.06
2024-02-04T11:48:24.739Z,948,Smartphone,5,860.93
2024-06-21T11:48:24.739Z,792,Headphones,4,1591.49
2024-08-01T11:48:24.739Z,732,Laptop,2,1150.43
2024-07-07T11:48:24.739Z,552,Smartwatch,3,1465.85
2023-12-13T11:48:24.739Z,408,Smartphone,4,1156.38
2024-06-02T11:48:24.739Z,455,Headphones,3,1522.72
2023-11-28T11:48:24.739Z,727,Smartphone,1,956.68
